2024-05-17_01-16-40,./templates/recordings/cyul_app/2024-05-17_01-16-40.mp3," Oh, Oh Brown is the best I can give you, you can contact the center with your request now on 12822"
2024-05-17_01-16-43,./templates/recordings/cyul_app/2024-05-17_01-16-43.mp3," If there was one two E, C, C, C, B, 9, Q, C, can I."
2024-05-17_01-16-48,./templates/recordings/cyul_app/2024-05-17_01-16-48.mp3, San Francisco ground 478
2024-05-17_01-16-57,./templates/recordings/cyul_app/2024-05-17_01-16-57.mp3," J 725, when self-serminals good morning, run wind 806, and our balance of at our 29 or 9 or 1, and formation is roh me"
2024-05-17_01-17-01,./templates/recordings/cyul_app/2024-05-17_01-17-01.mp3," Center One, we have kinda whether, how about Cirrus?"
2024-05-17_01-17-09,./templates/recordings/cyul_app/2024-05-17_01-17-09.mp3," And gentle 725, you can send up for each down."
2024-05-17_01-17-11,./templates/recordings/cyul_app/2024-05-17_01-17-11.mp3, Thank you.
2024-05-17_01-18-05,./templates/recordings/cyul_app/2024-05-17_01-18-05.mp3," Metro Tower, Voyager 103, with you 3500 to 7800."
2024-05-17_01-18-12,./templates/recordings/cyul_app/2024-05-17_01-18-12.mp3," Brush our 103, much else is good, morning, Runway-06, 4imeter, 290-1, 4 R."
2024-05-17_01-18-16,./templates/recordings/cyul_app/2024-05-17_01-18-16.mp3," 290-1, plenty near and have. 0-6, fly 0-1, don't wait."
2024-05-17_01-18-33,./templates/recordings/cyul_app/2024-05-17_01-18-33.mp3," Castle 725, looking pretty high at 3300, have option 36."
2024-05-17_01-18-35,./templates/recordings/cyul_app/2024-05-17_01-18-35.mp3," Halo, Cirrus 6.7."
2024-05-17_01-18-39,./templates/recordings/cyul_app/2024-05-17_01-18-39.mp3," Cessna 725, roger, you're clear about in its approach, when it needs you."
2024-05-17_01-18-42,./templates/recordings/cyul_app/2024-05-17_01-18-42.mp3, Sir ILS 066 C.
2024-05-17_01-19-54,./templates/recordings/cyul_app/2024-05-17_01-19-54.mp3," Castle 725, I think speed 15, serum off sore better, until unserp."
2024-05-17_01-20-04,./templates/recordings/cyul_app/2024-05-17_01-20-04.mp3," We're 5'0 and I'm 7'0 and I'm 7'0 and I'm 7'0. B, C, 1, 0, 3, you maintain your heading beyond V, sequence, descent 4,000."
2024-05-17_01-20-07,./templates/recordings/cyul_app/2024-05-17_01-20-07.mp3," down to 4,000, mainframe heading. Voyager 10."
2024-05-17_01-21-10,./templates/recordings/cyul_app/2024-05-17_01-21-10.mp3," Glessha R103 turn left, heading 35."
2024-05-17_01-21-13,./templates/recordings/cyul_app/2024-05-17_01-21-13.mp3," Cessna 350, V, 013."
2024-05-17_01-22-06,./templates/recordings/cyul_app/2024-05-17_01-22-06.mp3," Jaffa, 52-5, now thanks to now about his radio 11912."
2024-05-17_01-22-08,./templates/recordings/cyul_app/2024-05-17_01-22-08.mp3," I don't see one, so it's about this."
2024-05-17_01-22-36,./templates/recordings/cyul_app/2024-05-17_01-22-36.mp3," Caupeit Cessna was a little bit more comfortable with the Cessna and the Cessna was one thing, each other, each other."
2024-05-17_01-22-41,./templates/recordings/cyul_app/2024-05-17_01-22-41.mp3, He is going to have a good time with the crew on the other side.
2024-05-17_01-23-22,./templates/recordings/cyul_app/2024-05-17_01-23-22.mp3," Flash R 10, 3 flight, 030, 50% L, 2% C, 50% 3,000"
2024-05-17_01-23-28,./templates/recordings/cyul_app/2024-05-17_01-23-28.mp3," approach course, down to 3,000, would you're 103?"
2024-05-17_01-24-40,./templates/recordings/cyul_app/2024-05-17_01-24-40.mp3," Copeland Cessna, 7Z, here, that's it, that's it."
2024-05-17_01-24-47,./templates/recordings/cyul_app/2024-05-17_01-24-47.mp3," I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm"
2024-05-17_01-24-50,./templates/recordings/cyul_app/2024-05-17_01-24-50.mp3," Roger point, don't do this, sir."
2024-05-17_01-24-57,./templates/recordings/cyul_app/2024-05-17_01-24-57.mp3," So if you see the sound capable of the other, then only Z is like K."
2024-05-17_01-25-58,./templates/recordings/cyul_app/2024-05-17_01-25-58.mp3," I'll back up with those on head about 20 seconds, I'm on respond to them."
2024-05-17_01-26-00,./templates/recordings/cyul_app/2024-05-17_01-26-00.mp3," Ah, sis."
2024-05-17_01-26-01,./templates/recordings/cyul_app/2024-05-17_01-26-01.mp3, all going on.
2024-05-17_01-26-29,./templates/recordings/cyul_app/2024-05-17_01-26-29.mp3," B1N03, non-clear at R and F, roach Runway 0.06."
2024-05-17_01-26-32,./templates/recordings/cyul_app/2024-05-17_01-26-32.mp3," Cessna, earn out approach 064 1103"
2024-05-17_01-26-36,./templates/recordings/cyul_app/2024-05-17_01-26-36.mp3," Flash R103R, contact May have EZT 1 1 9, just on 1 kiddie."
2024-05-17_01-26-39,./templates/recordings/cyul_app/2024-05-17_01-26-39.mp3," Hold on to 191, 40100, good money."
2024-05-17_01-27-28,./templates/recordings/cyul_app/2024-05-17_01-27-28.mp3, Kropai Kessososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososososos
2024-05-17_01-27-34,./templates/recordings/cyul_app/2024-05-17_01-27-34.mp3," Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cess"
2024-05-17_01-27-38,./templates/recordings/cyul_app/2024-05-17_01-27-38.mp3, They don't have any help.
2024-05-17_01-27-48,./templates/recordings/cyul_app/2024-05-17_01-27-48.mp3," wait, now that was beautiful, they are, uh, get the Z, that's it"
2024-05-17_01-28-41,./templates/recordings/cyul_app/2024-05-17_01-28-41.mp3," You have got a copy of the old NERVAC contact, you'll have to follow my own, and that's this band WOLL follow."
2024-05-17_01-28-45,./templates/recordings/cyul_app/2024-05-17_01-28-45.mp3," This is the one, this is the one."
2024-05-17_02-09-46,./templates/recordings/cyul_app/2024-05-17_02-09-46.mp3," Rivals curvature 570 passing 1, 1500 is sending 6,003"
2024-05-17_02-09-55,./templates/recordings/cyul_app/2024-05-17_02-09-55.mp3," Turn GJ570 heavy, the child has no good one in Runway-06, some familiar 290-N1 in full base from you."
2024-05-17_02-10-02,./templates/recordings/cyul_app/2024-05-17_02-10-02.mp3," Runway 06991, that cover just 570."
2024-05-17_02-10-12,./templates/recordings/cyul_app/2024-05-17_02-10-12.mp3," JF57, this is a 3,000 peer items approach from L206."
2024-05-17_02-10-18,./templates/recordings/cyul_app/2024-05-17_02-10-18.mp3," 3,000 feet clearance ILS 06, College S570"
2024-05-17_02-16-48,./templates/recordings/cyul_app/2024-05-17_02-16-48.mp3," Arrivals Cessna 570, we have contact with 0 that will rate Y."
2024-05-17_02-16-55,./templates/recordings/cyul_app/2024-05-17_02-16-55.mp3," Sergeant Cessna 5.0, 6.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4."
2024-05-17_02-16-56,./templates/recordings/cyul_app/2024-05-17_02-16-56.mp3, See you in the morning.
2024-05-17_02-24-39,./templates/recordings/cyul_app/2024-05-17_02-24-39.mp3," 7 all cancelled, 35, 1300, CME 3"
2024-05-17_02-24-45,./templates/recordings/cyul_app/2024-05-17_02-24-45.mp3," Cessna 725, in Chirpani mode, morning, identified, flying problem."
2024-05-17_02-24-48,./templates/recordings/cyul_app/2024-05-17_02-24-48.mp3," That's about it, just slow."
2024-05-17_02-26-02,./templates/recordings/cyul_app/2024-05-17_02-26-02.mp3," Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cessna, Cess"
2024-05-17_02-26-05,./templates/recordings/cyul_app/2024-05-17_02-26-05.mp3," With that, I'm 0, 6 9."
2024-05-17_02-28-46,./templates/recordings/cyul_app/2024-05-17_02-28-46.mp3," Montreal, V over C, C, 1,000, C, 1, 3,000"
2024-05-17_02-28-52,./templates/recordings/cyul_app/2024-05-17_02-28-52.mp3," Gosh, R112, windshield liminal, good morning, you identify 21, 6."
2024-05-17_02-28-54,./templates/recordings/cyul_app/2024-05-17_02-28-54.mp3," southbound 6,000, Lj 1, 2"
2024-05-17_02-29-08,./templates/recordings/cyul_app/2024-05-17_02-29-08.mp3," CAC 475, C-3, Pla."
2024-05-17_02-29-10,./templates/recordings/cyul_app/2024-05-17_02-29-10.mp3, 3535
2024-05-17_02-30-19,./templates/recordings/cyul_app/2024-05-17_02-30-19.mp3, We as are one one two turn that third stay back on course
2024-05-17_02-30-23,./templates/recordings/cyul_app/2024-05-17_02-30-23.mp3, Left direct Cessna St. C. 40118
2024-05-17_02-34-30,./templates/recordings/cyul_app/2024-05-17_02-34-30.mp3," Cessna 725, Guncak V in center, 120 this one, 35, 21."
2024-05-17_02-34-36,./templates/recordings/cyul_app/2024-05-17_02-34-36.mp3," We're at 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
2024-05-17_02-34-40,./templates/recordings/cyul_app/2024-05-17_02-34-40.mp3, 2035 120 Disking 35
2024-05-17_02-34-49,./templates/recordings/cyul_app/2024-05-17_02-34-49.mp3," 23C, 7C. Wajar 112, 9C, 120, 8, 7, 7, 8,"
2024-05-17_02-34-52,./templates/recordings/cyul_app/2024-05-17_02-34-52.mp3," One, two, Cessna 7th boy, Z, one, one, two, Z"
2024-05-17_03-09-47,./templates/recordings/cyul_app/2024-05-17_03-09-47.mp3," Alright, we'll hold this 30 to 30 on 0, 50 to 30."
2024-05-17_03-09-55,./templates/recordings/cyul_app/2024-05-17_03-09-55.mp3," 20 star E0, E0, which is 31, 7, 8, 0, 6, half of the day, 2, 9, 3, and together."
2024-05-17_03-10-00,./templates/recordings/cyul_app/2024-05-17_03-10-00.mp3, You
2024-05-17_03-10-08,./templates/recordings/cyul_app/2024-05-17_03-10-08.mp3," And 1 is far 8E, 2 is a sense of 3,000, 6T, 1 is a switch, Runway-star."
2024-05-17_03-10-12,./templates/recordings/cyul_app/2024-05-17_03-10-12.mp3, You
2024-05-17_03-15-49,./templates/recordings/cyul_app/2024-05-17_03-15-49.mp3," Morning Star 8082, contact M&N radio 119 Dessna 1 G."
2024-05-17_03-15-53,./templates/recordings/cyul_app/2024-05-17_03-15-53.mp3," Clean up all radio 19.1. Sir, ADD to have a next day."
2024-05-17_03-15-53,./templates/recordings/cyul_app/2024-05-17_03-15-53.mp3, Thank you.
2024-05-17_03-19-39,./templates/recordings/cyul_app/2024-05-17_03-19-39.mp3," Orchaloja 77323, climbing 5s."
2024-05-17_03-19-44,./templates/recordings/cyul_app/2024-05-17_03-19-44.mp3," Jat 773, Machos departure is commending, identified, climb 1, 6,000."
2024-05-17_03-19-47,./templates/recordings/cyul_app/2024-05-17_03-19-47.mp3," Clem 1, 116, 16, 33"
2024-05-17_03-20-05,./templates/recordings/cyul_app/2024-05-17_03-20-05.mp3, Cessna 7773 turn left to off the oneforce.
2024-05-17_03-20-08,./templates/recordings/cyul_app/2024-05-17_03-20-08.mp3," Jeff DeBaugh, Yond course, Jess, TurboVin3"
2024-05-17_03-22-59,./templates/recordings/cyul_app/2024-05-17_03-22-59.mp3," Janus 773, Yantakman-Chelless Center, 12877, good morning."
2024-05-17_03-23-02,./templates/recordings/cyul_app/2024-05-17_03-23-02.mp3," 2877, Cessna 730, good morning."
2024-05-17_03-27-07,./templates/recordings/cyul_app/2024-05-17_03-27-07.mp3," Heading down the road, and the problem is that there is a whole medevac."
2024-05-17_03-27-14,./templates/recordings/cyul_app/2024-05-17_03-27-14.mp3, There is no way to make the vehicle look like this.
2024-05-17_03-27-19,./templates/recordings/cyul_app/2024-05-17_03-27-19.mp3," This was Natiana, the help of my cat was able to hold my back."
2024-05-17_03-27-26,./templates/recordings/cyul_app/2024-05-17_03-27-26.mp3," Propart Cessna ZOZM, Cessna Cessna Cessna NSP, three Cessna Ris B, C, R."
2024-05-17_03-27-30,./templates/recordings/cyul_app/2024-05-17_03-27-30.mp3, We have to go to the center of the road.
2024-05-17_03-33-24,./templates/recordings/cyul_app/2024-05-17_03-33-24.mp3," Alright, we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to go to the center, and we have to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the option to wait for the"
2024-05-17_03-33-28,./templates/recordings/cyul_app/2024-05-17_03-33-28.mp3," Cessna Dhamna is 200, C, C, on T."
2024-05-17_03-35-00,./templates/recordings/cyul_app/2024-05-17_03-35-00.mp3," Montreal Turn, all your Cessna 4 W U S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S S"
2024-05-17_03-35-08,./templates/recordings/cyul_app/2024-05-17_03-35-08.mp3," UPS 474, at the YC, short click hold, one in runway 0, 6 southward, 2, 195, 6 south."
2024-05-17_03-35-13,./templates/recordings/cyul_app/2024-05-17_03-35-13.mp3, You can go to unit 42995 and turn on request auticopter.
2024-05-17_03-35-19,./templates/recordings/cyul_app/2024-05-17_03-35-19.mp3," Okay, UPS 4SP, Cessna 3,000 and C, for sure, Cessna 3,000."
2024-05-17_03-35-23,./templates/recordings/cyul_app/2024-05-17_03-35-23.mp3," Hold out now, 060, 4 example."
2024-05-17_03-35-58,./templates/recordings/cyul_app/2024-05-17_03-35-58.mp3, You
2024-05-17_03-35-59,./templates/recordings/cyul_app/2024-05-17_03-35-59.mp3," Thank you, sir."
2024-05-17_03-42-22,./templates/recordings/cyul_app/2024-05-17_03-42-22.mp3," UPS 474, Cacumera Bell radio 119, Cessna 1 50."
2024-05-17_03-42-25,./templates/recordings/cyul_app/2024-05-17_03-42-25.mp3," I T1, good day, Z or 7 4 H."
2024-05-17_03-56-09,./templates/recordings/cyul_app/2024-05-17_03-56-09.mp3," Mikelle's morning here, Data 9, 7, have you seen 7.1K? Yeah, 8, 8."
2024-05-17_03-56-20,./templates/recordings/cyul_app/2024-05-17_03-56-20.mp3," Okay, then, let's turn heavy, make sure around this, good morning, getting completely on, Runway-Z, left, information, the down, alternate N."
2024-05-17_03-56-28,./templates/recordings/cyul_app/2024-05-17_03-56-28.mp3," People think I'm going to sell in C9, C60 where you are set up for the RNAC to rip C60."
2024-05-17_03-56-29,./templates/recordings/cyul_app/2024-05-17_03-56-29.mp3, Thank you.
2024-05-17_03-57-00,./templates/recordings/cyul_app/2024-05-17_03-57-00.mp3," A child departure is C 703, with you climbing to 1,200."
2024-05-17_03-57-09,./templates/recordings/cyul_app/2024-05-17_03-57-09.mp3," 3 7, day of 3 man, Ciao, departure is good morning, you are identified, I'm visiting passing altitude in Clon 1, 2000."
2024-05-17_03-57-17,./templates/recordings/cyul_app/2024-05-17_03-57-17.mp3," Okay, quick landing to 1600 and up to, cleared up to 1, 2000, 3377."
2024-05-17_03-57-18,./templates/recordings/cyul_app/2024-05-17_03-57-18.mp3, Roger
2024-05-17_03-58-18,./templates/recordings/cyul_app/2024-05-17_03-58-18.mp3," 370-350-350, on 4."
2024-05-17_03-58-22,./templates/recordings/cyul_app/2024-05-17_03-58-22.mp3, Check down the encore for 3 7 0 3
2024-05-17_03-58-22,./templates/recordings/cyul_app/2024-05-17_03-58-22.mp3, Thank you.
2024-05-17_03-59-05,./templates/recordings/cyul_app/2024-05-17_03-59-05.mp3," Acana 9.7, if you would like a short cut and go direct Z that's available."
2024-05-17_03-59-11,./templates/recordings/cyul_app/2024-05-17_03-59-11.mp3," Okay, we have that 650N, hang on, 6100L."
2024-05-17_03-59-15,./templates/recordings/cyul_app/2024-05-17_03-59-15.mp3," Oh, I'm going to end 7 roger, I thought it was on the hour, sorry about that, if at 8.000."
2024-05-17_03-59-18,./templates/recordings/cyul_app/2024-05-17_03-59-18.mp3, Take the hour and we can get it going.
2024-05-17_03-59-20,./templates/recordings/cyul_app/2024-05-17_03-59-20.mp3," I'm not sure about that, but since then 8,000."
2024-05-17_03-59-23,./templates/recordings/cyul_app/2024-05-17_03-59-23.mp3," Okay, 718HZ, 9, 7."
2024-05-17_03-59-24,./templates/recordings/cyul_app/2024-05-17_03-59-24.mp3, Thank you.
2024-05-17_04-02-07,./templates/recordings/cyul_app/2024-05-17_04-02-07.mp3," 797, 3,restricted"
2024-05-17_04-02-10,./templates/recordings/cyul_app/2024-05-17_04-02-10.mp3," Honor Cessna 3.0, in Arac, San Joseline"
2024-05-17_04-02-11,./templates/recordings/cyul_app/2024-05-17_04-02-11.mp3, You
2024-05-17_04-03-22,./templates/recordings/cyul_app/2024-05-17_04-03-22.mp3," Garenite's that return, left sitting at 300 when Chris final and we just check and it is 60% 50%"
2024-05-17_04-03-29,./templates/recordings/cyul_app/2024-05-17_04-03-29.mp3," Cauchy, heading 310, Vector Cessna 9, 7, thank you."
2024-05-17_04-03-33,./templates/recordings/cyul_app/2024-05-17_04-03-33.mp3," There, K9, turn on action, make an engine, heading up 300."
2024-05-17_04-03-35,./templates/recordings/cyul_app/2024-05-17_04-03-35.mp3," heading 300, yeah, I might so."
2024-05-17_04-03-35,./templates/recordings/cyul_app/2024-05-17_04-03-35.mp3, Roger
2024-05-17_04-04-00,./templates/recordings/cyul_app/2024-05-17_04-04-00.mp3," Cessna 103, contact Cessna center now on 1, 3, 4, 9, or 7, not 34, 907."
